Fri Mar 24 14:08:25 2017,http://www.cnn.com/,Notre,0
Fri Mar 24 14:08:25 2017,http://www.cnn.com/,Dame,0
Fri Mar 24 14:08:25 2017,http://www.cnn.com/,South,0
Fri Mar 24 14:08:25 2017,http://www.cnn.com/,Bend,0
Fri Mar 24 14:08:25 2017,http://www.cnn.com/,Computer,0
Fri Mar 24 14:08:25 2017,http://www.cnn.com/,Science,3
Fri Mar 24 14:08:25 2017,http://www.cnn.com/,Department,1
Fri Mar 24 14:08:25 2017,http://www.cnn.com/,Plofchan,0
Fri Mar 24 14:08:25 2017,http://www.cnn.com/,Conway,0
Fri Mar 24 14:08:25 2017,http://www.cnn.com/,Leah,0
Fri Mar 24 14:08:25 2017,http://www.cnn.com/,Brynna,0
Fri Mar 24 14:08:25 2017,http://www.cnn.com/,Genius,0
Fri Mar 24 14:08:25 2017,http://www.cnn.com/,the,137
Fri Mar 24 14:08:25 2017,http://www.cnn.com/,news,56
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,Notre,0
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,Dame,0
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,South,4
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,Bend,0
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,Computer,0
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,Science,2
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,Department,0
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,Plofchan,0
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,Conway,0
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,Leah,0
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,Brynna,0
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,Genius,0
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,the,162
Fri Mar 24 14:08:25 2017,http://www.bbc.com/,news,202
Fri Mar 24 14:08:25 2017,http://www.google.com/,Notre,0
Fri Mar 24 14:08:25 2017,http://www.google.com/,Dame,0
Fri Mar 24 14:08:25 2017,http://www.google.com/,South,0
Fri Mar 24 14:08:25 2017,http://www.google.com/,Bend,0
Fri Mar 24 14:08:25 2017,http://www.google.com/,Computer,0
Fri Mar 24 14:08:25 2017,http://www.google.com/,Science,0
Fri Mar 24 14:08:25 2017,http://www.google.com/,Department,0
Fri Mar 24 14:08:25 2017,http://www.google.com/,Plofchan,0
Fri Mar 24 14:08:25 2017,http://www.google.com/,Conway,0
Fri Mar 24 14:08:25 2017,http://www.google.com/,Leah,0
Fri Mar 24 14:08:25 2017,http://www.google.com/,Brynna,0
Fri Mar 24 14:08:25 2017,http://www.google.com/,Genius,0
Fri Mar 24 14:08:25 2017,http://www.google.com/,the,1
Fri Mar 24 14:08:25 2017,http://www.google.com/,news,1
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,Notre,0
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,Dame,0
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,South,0
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,Bend,0
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,Computer,0
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,Science,0
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,Department,0
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,Plofchan,0
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,Conway,0
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,Leah,0
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,Brynna,0
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,Genius,0
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,the,0
Fri Mar 24 14:08:25 2017,http://www.yahoo.com/,news,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,Notre,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,Dame,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,South,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,Bend,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,Computer,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,Science,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,Department,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,Plofchan,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,Conway,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,Leah,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,Brynna,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,Genius,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,the,0
Fri Mar 24 14:08:25 2017,http://www.nytimes.com/,news,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,Notre,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,Dame,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,South,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,Bend,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,Computer,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,Science,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,Department,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,Plofchan,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,Conway,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,Leah,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,Brynna,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,Genius,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,the,0
Fri Mar 24 14:08:25 2017,http://www.washingtonpost.com/,news,0
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,Notre,0
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,Dame,0
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,South,0
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,Bend,0
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,Computer,0
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,Science,0
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,Department,0
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,Plofchan,0
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,Conway,0
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,Leah,0
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,Brynna,0
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,Genius,0
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,the,31
Fri Mar 24 14:08:25 2017,http://www.tbs.com/,news,1
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,Notre,0
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,Dame,0
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,South,1
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,Bend,0
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,Computer,0
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,Science,2
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,Department,0
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,Plofchan,0
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,Conway,0
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,Leah,0
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,Brynna,0
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,Genius,0
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,the,40
Fri Mar 24 14:08:25 2017,http://www.foxnews.com/,news,460
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,Notre,0
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,Dame,0
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,South,1
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,Bend,0
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,Computer,0
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,Science,0
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,Department,1
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,Plofchan,0
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,Conway,0
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,Leah,0
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,Brynna,0
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,Genius,0
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,the,55
Fri Mar 24 14:08:25 2017,http://www.breitbart.com/,news,19
Fri Mar 24 14:08:25 2017,http://www.abc.com/,Notre,0
Fri Mar 24 14:08:25 2017,http://www.abc.com/,Dame,0
Fri Mar 24 14:08:25 2017,http://www.abc.com/,South,0
Fri Mar 24 14:08:25 2017,http://www.abc.com/,Bend,0
Fri Mar 24 14:08:25 2017,http://www.abc.com/,Computer,0
Fri Mar 24 14:08:25 2017,http://www.abc.com/,Science,0
Fri Mar 24 14:08:25 2017,http://www.abc.com/,Department,0
Fri Mar 24 14:08:25 2017,http://www.abc.com/,Plofchan,0
Fri Mar 24 14:08:25 2017,http://www.abc.com/,Conway,0
Fri Mar 24 14:08:25 2017,http://www.abc.com/,Leah,0
Fri Mar 24 14:08:25 2017,http://www.abc.com/,Brynna,0
Fri Mar 24 14:08:25 2017,http://www.abc.com/,Genius,0
Fri Mar 24 14:08:25 2017,http://www.abc.com/,the,0
Fri Mar 24 14:08:25 2017,http://www.abc.com/,news,0
Fri Mar 24 14:08:26 2017,http://www.msnbc.com/,Notre,0
Fri Mar 24 14:08:26 2017,http://www.msnbc.com/,Dame,0
Fri Mar 24 14:08:26 2017,http://www.msnbc.com/,South,0
Fri Mar 24 14:08:26 2017,http://www.msnbc.com/,Bend,0
Fri Mar 24 14:08:26 2017,http://www.msnbc.com/,Computer,0
